,Belt1_length_deviation,Belt2_length_deviation,TD_length_deviation,IL_length_deviation,PLY1_length_deviation,PLY2_length_deviation,Belt1_width_deviation,Belt2_width_deviation,TD_width_deviation,1BPR_CYCLE_MAT_AT_FRONT,1BPR_CYCLE_TOTAL,2BPR_CYCLE_MAT_AT_FRONT,2BPR_CYCLE_TOTAL,BP1_TOTAL_SCRAP_CUTOUT,BP2_TOTAL_SCRAP_CUTOUT,BPPR_BP1_CYCLE_REST,BPPR_BP2_CYCLE_REST,BR1_LE_ANGLE_MEASURED,BR1_TE_ANGLE_MEASURED,BR2_LE_ANGLE_MEASURED,BR2_TE_ANGLE_MEASURED,BR2_WIDTH_MEASURED,BTPR_CYCLE_TIME_WAIT_CC,DR_SHAPE_PRESSURE_MAX,DR_STITCH_TD_PRESSURE_MAX,DR_TURNUP_PRESSURE_MAX,PR_CYCLE_TIME_1PAP,PR_CYCLE_TIME_PAAP,PR_CYCLE_TIME_STITCH_PA,ISDS_AMOUNT_SPLICES_BP1,ISDS_AMOUNT_SPLICES_BP2,PA_ANGLE_MEASURED,PA_WIDTH_MEASURED,PAPR_CYCLE_MAT_AT_FRONT,PAPR_CYCLE_TOTAL,TDPR_CYCLE_MAT_AT_FRONT,TDPR_CYCLE_TOTAL,BARCODE,FVCW,ONICITY,Upper,ower,tatic,gt_date,Non_Uniformity_Imbalance,Non_Uniformity_RFPP,timeperiod,Rejection_RFPP_Imbalance
4693,-0.43,3.41,-2.76,1.2,-1.29,0,-1.06,-0.53,1.17,62.924,94.406,41.093,73.236,0,0,57.219,0,28.97,29.3,28.11,27.68,185.47,0,0.854701,1.116,0.661783,0,0,0,0,0,0,0,6.016,59.566,29.569,60.907,8309117074,6.4,2.06,14.88,16.49,6.48,26-03-2022,0,0,Control 1,Not Rejected Tyre
4694,1.21,2.35,-2.77,0.66,-2.08,0,-0.73,0.18,1.27,145.855,177.328,145.245,177.342,0,0,44.872,0,29.24,29.34,28.26,27.75,186.18,0,0.85348,1.11355,0.663004,0,0,0,0,0,0,0,126.93,177.564,29.517,60.839,8309117115,4.44,-1.87,11.95,20.27,30.56,26-03-2022,0,0,Control 1,Not Rejected Tyre
4695,0.39,3.04,-1.71,1.56,-0.8,0,-0.95,-1.03,0.53,29.296,60.684,28.684,60.737,0,0,44.598,0,29.31,29.39,28.18,27.73,184.97,0,0.854701,1.11538,0.663004,0,0,0,0,0,0,0,10.238,60.945,29.738,61.026,8309117102,7.55,-0.57,12.62,23.87,31.35,26-03-2022,0,0,Control 1,Not Rejected Tyre
4696,2.19,-0.33,-1.88,2.32,-0.42,0,-1.74,-0.91,0.39,29.179,60.687,28.544,60.727,0,0,44.686,0,29.11,28.96,28.07,27.75,185.09,0,0.85348,1.116,0.662393,0,0,0,0,0,0,0,6,160.162,29.76,61.077,8309116962,6.11,1.73,10.45,7.29,16.51,26-03-2022,0,0,Control 1,Not Rejected Tyre
4697,2.19,-0.33,-1.88,2.32,-0.42,0,-1.74,-0.91,0.39,29.179,60.687,28.544,60.727,0,0,44.686,0,29.11,28.96,28.07,27.75,185.09,0,0.85348,1.116,0.662393,0,0,0,0,0,0,0,6,160.162,29.76,61.077,8309116962,6.11,1.73,10.45,7.29,16.51,26-03-2022,0,0,Control 1,Not Rejected Tyre
4698,2.46,2.89,-2.75,0.12,-0.39,0,-0.95,-0.64,1.25,29.239,60.669,28.583,60.692,0,0,44.857,0,29.17,28.94,28.22,27.8,185.36,0,0.854701,1.10928,0.661783,0,0,0,0,0,0,0,46.908,97.488,49.505,80.803,8309117123,2.88,-0.18,7.59,10.59,12.04,26-03-2022,0,0,Control 1,Not Rejected Tyre
4699,-1.02,1.91,-1.65,2.61,0.14,0,-0.16,-0.09,0.8,29.284,60.742,28.593,60.762,0,0,51.391,0,29.28,29.49,28.14,27.87,185.91,0,0.856532,1.11538,0.659951,0,0,0,0,0,0,0,6.008,56.628,36.031,67.404,8309117118,5.85,-0.06,14.15,14.85,27.51,26-03-2022,0,0,Control 1,Not Rejected Tyre
4700,-0.76,2.29,-0.88,0.91,0.69,0,-0.21,-0.53,1.08,29.403,60.857,24.797,60.822,0,0,44.701,0,29.24,29.52,28.23,27.8,185.47,0,0.85348,1.116,0.660562,0,0,0,0,0,0,0,10.339,60.964,29.421,60.726,8309117108,3.68,2.88,6.83,16.41,22.44,26-03-2022,0,0,Control 1,Not Rejected Tyre
4701,-0.26,1.24,-2.33,0.49,1.4,0,-1.1,-0.59,1.21,29.216,60.752,28.664,60.759,0,0,44.758,0,29.31,29.4,28.2,27.84,185.41,0,0.851038,1.11538,0.663004,0,0,0,0,0,0,0,10.215,60.887,29.596,60.918,8309117065,6.18,-0.78,24.08,18.77,42.8,26-03-2022,0,0,Control 1,Not Rejected Tyre
4702,0.39,1.47,-0.97,3.05,0.69,0,-0.73,0.02,0.93,29.244,60.777,28.443,60.761,0,0,31.04,0,29.2,29.53,27.89,27.78,186.02,0,0.855922,1.11538,0.659951,0,0,0,0,0,0,0,10.272,60.91,29.424,60.736,8309117064,7.07,-0.58,10.3,21.83,23.6,26-03-2022,0,0,Control 1,Not Rejected Tyre
4758,0.85,1.2,-2.74,1.25,-1.4,0,-0.95,-0.59,1.25,37.077,68.575,36.385,68.631,0,0,44.866,0,29.22,29.53,28.2,27.69,185.41,0,0.851648,1.116,0.663004,0,0,0,0,0,0,0,6.002,107.198,29.664,61,8309117027,7.68,1.44,7.51,8.08,10.83,26-03-2022,0,0,Control 1,Not Rejected Tyre
4759,-0.9,3.84,-0.84,3.05,-0.55,0,-0.05,-0.26,0.1,29.082,60.703,28.307,60.713,0,0,44.806,0,29.43,29.44,28.21,27.9,185.74,0,0.854701,1.11538,0.660562,0,0,0,0,0,0,0,10.52,60.993,16.378,47.671,8309116816,8.55,1.93,19.18,26.78,45.71,26-03-2022,0,0,Control 1,Not Rejected Tyre
4760,-1.77,2.73,-1.05,3.05,-1.11,0,-4.1568,-0.21,-0.18,11.356,42.877,265.549,297.814,0,0,44.833,0,29.22,29.84,28.19,27.67,185.79,0,0.85409,1.11416,0.664225,0,0,0,0,0,0,0,13.607,64.3,287.908,319.269,8309116909,5.45,0.65,17.59,12.3,8.47,26-03-2022,0,0,Control 1,Not Rejected Tyre
4761,2.43,1.87,-2.65,2.54,0.01,0,-1.53,-0.59,0.38,29.358,60.759,28.575,60.74,0,0,31.162,0,29.14,29.33,28.18,27.73,185.41,0,0.849817,1.11538,0.666667,0,0,0,0,0,0,0,6.008,59.543,29.487,60.789,8309116961,8.09,-1.34,16.73,26.19,31.26,26-03-2022,0,0,Control 1,Not Rejected Tyre
4762,2.43,1.87,-2.65,2.54,0.01,0,-1.53,-0.59,0.38,29.358,60.759,28.575,60.74,0,0,31.162,0,29.14,29.33,28.18,27.73,185.41,0,0.849817,1.11538,0.666667,0,0,0,0,0,0,0,6.008,59.543,29.487,60.789,8309116961,8.09,-1.34,16.73,26.19,31.26,26-03-2022,0,0,Control 1,Not Rejected Tyre
4763,1.29,1.92,-1.16,3.05,-1.35,0,-0.58,-0.47,1.69,64.997,96.46,64.156,96.45,0,0,80.301,0,29.47,29.46,28.1,27.84,185.53,0,0.857753,1.11538,0.659341,0,0,0,0,0,0,0,6.025,59.414,30.079,61.483,8309117031,2.51,-1.69,8.25,15.19,18.1,26-03-2022,0,0,Control 1,Not Rejected Tyre
4764,1.85,2.11,-0.67,0.79,0.45,0,-0.79,-1.63,0.28,228.76,260.369,228.156,260.381,0,0,183.343,0,29.38,29.46,28.09,27.63,184.37,0,0.851038,1.11416,0.663004,0,0,0,0,0,0,0,25.681,76.351,29.702,61.04,8309117011,3.58,-0.4,10.74,10.57,7.05,26-03-2022,0,0,Control 1,Not Rejected Tyre
4765,1.24,2.35,-1.53,2.01,-0.4,0,-0.1,-0.26,1.37,92.922,124.266,92.445,141.074,0,0,125.315,0,29.36,29.47,28.01,27.77,185.74,0,0.851648,1.116,0.662393,0,0,0,0,0,0,0,6.001,59.458,46.242,77.566,8309117042,5.84,-1.27,20,6.53,20.19,26-03-2022,0,0,Control 1,Not Rejected Tyre
4625,1.05,3.24,-1.89,1.32,-0.67,0,-0.11,-1.19,1.38,29.257,60.825,28.639,60.808,0,0,44.767,0,29.22,29.38,28.02,27.65,184.81,0,0.851648,1.11661,0.662393,0,0,0,0,0,0,0,52.301,105.753,29.472,60.838,8309117078,3.47,0.97,18.23,12.26,29.02,26-03-2022,0,0,Control 1,Not Rejected Tyre
4624,1.55,0.79,-1.93,2,0.71,0,-0.48,-1.14,0.79,8.474,150.857,0.414,150.865,0,0,44.718,0,29.34,29.36,27.92,27.83,184.86,0,0.85409,1.11538,0.659341,0,0,0,0,0,0,0,6.014,59.592,29.348,60.639,8309117086,4.13,0.46,5.79,12.94,17.9,26-03-2022,0,0,Control 1,Not Rejected Tyre
4623,1.55,0.79,-1.93,2,0.71,0,-0.48,-1.14,0.79,8.474,150.857,0.414,150.865,0,0,44.718,0,29.34,29.36,27.92,27.83,184.86,0,0.85409,1.11538,0.659341,0,0,0,0,0,0,0,6.014,59.592,29.348,60.639,8309117086,4.13,0.46,5.79,12.94,17.9,26-03-2022,0,0,Control 1,Not Rejected Tyre
4601,-1.2,3.84,-1.1,0.12,-2.23,0,0.25,-0.59,0.21,13.461,45.03,12.711,45.076,0,0,46.082,0,29.3,29.44,28.27,27.63,185.41,0,0.85409,1.116,0.661783,0,0,0,0,0,0,0,336.719,390.257,8.263,39.652,8309117221,3.52,-0.02,11.51,28.82,17.6,26-03-2022,0,0,Control 1,Not Rejected Tyre
4491,0.75,2.65,-3.44,3.05,-1.76,0,-0.89,0.29,1.29,21.169,52.662,21.346,53.896,0,0,44.719,0,29.53,29.28,28.1,27.88,186.29,0,0.858364,1.11661,0.663004,0,0,0,0,0,0,0,6.017,59.726,57.268,88.651,8309117254,2.9,-0.27,28.63,18.32,40.2,26-03-2022,0,0,Control 1,Not Rejected Tyre
4492,-0.38,1.95,-2.68,3.05,-0.42,0,-0.89,0.24,1.41,29.284,60.758,28.664,60.82,0,0,44.844,0,29.15,29.24,28.17,27.88,186.24,0,0.855922,1.11661,0.660562,0,0,0,0,0,0,0,10.601,64.177,45.963,77.318,8309117251,5.17,3.22,7.12,10.4,8.29,26-03-2022,0,0,Control 1,Not Rejected Tyre
4493,-0.38,1.95,-2.68,3.05,-0.42,0,-0.89,0.24,1.41,29.284,60.758,28.664,60.82,0,0,44.844,0,29.15,29.24,28.17,27.88,186.24,0,0.855922,1.11661,0.660562,0,0,0,0,0,0,0,10.601,64.177,45.963,77.318,8309117251,5.17,3.22,7.12,10.4,8.29,26-03-2022,0,0,Control 1,Not Rejected Tyre
37701,1.93,2.43,-2.67,1.49,1.53,0,-1.74,0.01,0.63,59.604,98.052,59.171,98.057,0,0,44.905,0,29.27,29.48,28.25,27.87,186.01,0,0.85348,1.11661,0.662393,0,0,0,0,0,0,0,23.581,77.144,312.207,343.553,8309117142,7.52,4.34,14.27,11.44,25.66,26-03-2022,0,0,Control 1,Not Rejected Tyre
4495,0.26,2.28,-1.63,1.7,1.68,0,-0.48,0.29,1.15,45.611,77.097,44.87,77.069,0,0,69.802,0,29.25,29.35,28.25,27.76,186.29,0,0.85409,1.11538,0.664225,0,0,0,0,0,0,0,6.003,59.65,38.139,69.501,8309117250,5.36,-1.86,3.08,15.01,12.1,26-03-2022,0,0,Control 1,Not Rejected Tyre
4496,2.09,1.69,-1.95,1.51,1.45,0,-0.26,0.78,1.24,29.433,60.873,28.79,60.862,0,0,49.848,0,29.35,29.54,28.28,27.9,186.78,0,0.85348,1.116,0.662393,0,0,0,0,0,0,0,10.28,61.028,34.595,65.972,8309117277,3.77,-1.32,11.9,11.18,16.03,26-03-2022,0,0,Control 1,Not Rejected Tyre
4497,0.62,1.58,-2.73,2.2,-1.74,0,-0.79,0.56,0.86,57.492,95.604,63.449,95.588,0,0,44.807,0,29.25,29.44,28.07,27.63,186.56,0,0.849206,1.116,0.663004,0,0,0,0,0,0,0,13.446,64.23,36.773,88.73,8309117266,2.72,0.61,13.14,8.78,20.72,26-03-2022,0,0,Control 1,Not Rejected Tyre
4498,1.43,0.31,-0.67,0.74,-0.59,0,-0.27,0.07,1.1,29.239,60.757,28.389,60.715,0,0,44.792,0,29.3,29.35,28.07,27.82,186.07,0,0.85348,1.11233,0.664225,0,0,0,0,0,0,0,123.76,174.413,33.445,64.738,8309117245,6.67,0.8,7.23,18.29,19.69,26-03-2022,0,0,Control 1,Not Rejected Tyre
4499,1.47,1.16,-2.33,3.05,1.04,0,-0.68,0.23,1.22,29.279,60.789,28.557,60.803,0,0,30.802,0,29.2,29.3,28.18,27.78,186.23,0,0.854701,1.116,0.664225,0,0,0,0,0,0,0,6.01,59.683,29.571,60.948,8309117257,5.24,0.64,2.15,14.19,12.44,26-03-2022,0,0,Control 1,Not Rejected Tyre
4501,-0.26,2.55,-2.1,0.83,0.64,0,-0.1,-0.92,0.76,52.321,83.826,51.642,83.799,0,0,56.619,0,29.27,29.28,28.25,27.52,185.08,0,0.858974,1.11111,0.662393,0,0,0,0,0,0,0,19.933,72.772,200.425,231.747,8309117227,5.33,-0.82,7.48,6.14,1.42,26-03-2022,0,0,Control 1,Not Rejected Tyre
4502,-0.32,2.27,-2.49,1.36,-0.93,0,-1.47,0.51,0.67,14.204,45.714,13.477,45.744,0,0,44.764,0,29.43,29.15,28.17,27.75,186.51,0,0.858364,1.11538,0.663004,0,0,0,0,0,0,0,32.652,83.42,14.742,46.097,8309117267,3.03,1.8,10.03,7.93,2.67,26-03-2022,0,0,Control 1,Not Rejected Tyre
4490,1.06,1.52,-3.09,1,2.43,0,-0.22,0.12,0.74,50.827,82.269,49.925,82.23,0,0,110.653,0,29.33,29.38,28.39,27.78,186.12,0,0.856532,1.11661,0.660562,0,0,0,0,0,0,0,17.138,67.834,187.339,218.644,8309117247,3.73,-0.92,16.94,8.94,15.49,26-03-2022,0,0,Control 1,Not Rejected Tyre
4503,1.9,2.81,-1.51,2.04,1.93,0,-0.79,-0.1,0.2,29.327,60.781,28.798,60.832,0,0,44.881,0,29.41,29.35,28.09,27.86,185.9,0,0.85348,1.11538,0.660562,0,0,0,0,0,0,0,10.287,60.983,29.582,60.875,8309117176,7.12,1.2,7.91,18.92,12.91,26-03-2022,0,0,Control 1,Not Rejected Tyre
4505,-0.39,1.68,-1.3,2.42,-1.92,0,0.2,0.99,1.01,4.91444,74.843,28.423,60.76,0,0,44.757,0,29.32,29.17,28.23,27.81,186.99,0,0.85348,1.11538,0.662393,0,0,0,0,0,0,0,10.232,60.963,29.555,60.971,8309117273,4.28,-1.23,2.27,27.61,29.88,26-03-2022,0,0,Control 1,Not Rejected Tyre
4506,2.48,2.83,-2.64,3.05,-0.43,0,-0.95,0.88,1.5,36.698,68.122,35.844,68.131,0,0,50.494,0,29.44,29.23,28.19,27.84,186.88,0,0.85409,1.116,0.663004,0,0,0,0,0,0,0,6.007,59.693,63.518,94.876,8309117259,5.77,-1.28,2.21,26.61,26.12,26-03-2022,0,0,Control 1,Not Rejected Tyre
4507,1.97,1.85,-1.53,0.55,1.08,0,-1,0.67,0.76,29.401,60.915,28.76,60.939,80,0,44.838,0,29.34,29.38,28.25,27.81,186.67,0,0.856532,1.116,0.662393,0,0,0,0,0,0,0,22.847,73.579,125.748,157.153,8309117284,5.4,-1.35,27.64,4.49,29.31,26-03-2022,0,0,Control 1,Not Rejected Tyre
4508,0.81,1.38,-1.69,2.8,-0.65,0,-1,0.29,1.43,63.143,94.677,62.586,94.678,0,0,73.221,0,29.34,29.29,28.26,27.72,186.29,0,0.855922,1.11538,0.663004,0,0,0,0,0,0,0,6.028,59.605,29.649,61.009,8309117258,5.45,-1.24,6.97,14.23,21.03,26-03-2022,0,0,Control 1,Not Rejected Tyre
4509,1.71,1.07,-1.16,2.61,0.74,0,-0.01,0.62,1.12,29.246,60.751,28.649,60.749,0,0,44.655,0,29.43,29.3,28.29,27.89,186.62,0,0.858364,1.116,0.661783,0,0,0,0,0,0,0,15.466,66.177,15.192,46.566,8309117275,3.77,0.77,2.88,8.29,10.66,26-03-2022,0,0,Control 1,Not Rejected Tyre
4510,0.94,2.57,-1.54,2.99,-0.14,0,0.16,1.21,0.6,29.326,60.795,28.638,60.841,0,0,44.815,0,29.43,29.28,28.31,27.9,187.21,0,0.85409,1.11661,0.663004,0,0,0,0,0,0,0,10.156,60.952,29.58,60.915,8309117272,7.26,2.81,7.57,13.04,13.03,26-03-2022,0,0,Control 1,Not Rejected Tyre
4511,2.6,1.29,-0.88,1.33,-1.12,0,0.2,0.18,1.17,14.946,46.407,21.451,53.798,0,0,44.971,0,29.27,29.38,28.31,27.79,186.18,0,0.851648,1.116,0.661783,0,0,0,0,0,0,0,10.109,60.882,43.909,75.31,8309117274,6.15,2.94,10.53,5.49,7.07,26-03-2022,0,0,Control 1,Not Rejected Tyre
4512,0.35,0.43,-2.56,2.89,-0.17,0,-0.53,0.72,1.04,26.733,58.285,26.145,58.33,81.1514,0,44.83,0,29.31,29.26,28.22,27.71,186.72,0,0.855922,1.116,0.662393,0,0,0,0,0,0,0,10.167,60.914,8.694,40.151,8309117270,6.25,0.97,26.3,11.16,30.74,26-03-2022,0,0,Control 1,Not Rejected Tyre
4513,-0.36,-2.6,-2.95,3.05,0.42,0,-0.47,-2.94,0.93,54.072,120.989,47.951,126.095,0,0,44.81,0,29.34,29.45,28.06,27.1466,183.06,0,0.849817,1.11538,0.660562,0,0,0,0,0,0,0,10.251,60.964,41.583,72.9,8309117238,6.08,0.84,20.86,13.64,29.71,26-03-2022,0,0,Control 1,Not Rejected Tyre
4514,-0.68,2.98,-2.36,3.05,1.41,0,-0.53,0.5,0.54,40.671,72.355,40.201,72.384,0,0,44.891,0,29.34,29.33,28.21,27.7,186.5,0,0.854701,1.11538,0.662393,0,0,0,0,0,0,0,10.336,60.977,29.615,61.046,8309117264,3.73,1.01,10.43,5.75,8.68,26-03-2022,0,0,Control 1,Not Rejected Tyre
4515,0.8,2.53,-2.71,1.03,-0.56,0,-1.85,0.02,0.97,29.288,60.746,28.671,60.781,0,0,44.797,0,29.35,29.32,28.21,27.7,186.02,0,0.85348,1.11538,0.666667,0,0,0,0,0,0,0,21.948,72.595,230.817,262.183,8309117263,5.06,0.91,13.16,13.01,13.67,26-03-2022,0,0,Control 1,Not Rejected Tyre
4504,-0.57,2.1,-2.54,0.95,1.72,0,-0.37,0.34,0.84,8.325,39.832,7.408,39.85566,0,0,52.813,0,29.38,29.39,28.32,27.75,186.34,0,0.851038,1.116,0.660562,0,0,0,0,0,0,0,22.93,73.677,8.599,40.014,8309117240,4.47,-1.09,7.85,8.84,13.59,26-03-2022,0,0,Control 1,Not Rejected Tyre
4489,1.4,2.06,-2.06,2.74,0.68,0,-0.22,-0.09,0.46,369.236,400.819,378.418,410.43,0,0,44.793,0,29.08,29.42,28.33,27.55,185.91,0,0.854701,1.116,0.660562,0,0,0,0,0,0,0,6.042,59.673,379.214,410.582,8309117220,3.24,0.1,3.24,22.29,20.55,26-03-2022,0,0,Control 1,Not Rejected Tyre
4488,0.24,1.56,-2.85,1.67,0.04,0,-1.53,-0.42,0.96,87.09,118.698,86.468,118.712,0,0,102.722,0,29.07,29.16,28.02,27.56,185.58,0,0.857753,1.11538,0.661783,0,0,0,0,0,0,0,6.007,59.52,182.363,213.754,8309117210,6.31,2.34,14.73,11.86,20.08,26-03-2022,0,0,Control 1,Not Rejected Tyre
4487,0.24,1.56,-2.85,1.67,0.04,0,-1.53,-0.42,0.96,87.09,118.698,86.468,118.712,0,0,102.722,0,29.07,29.16,28.02,27.56,185.58,0,0.857753,1.11538,0.661783,0,0,0,0,0,0,0,6.007,59.52,182.363,213.754,8309117210,6.31,2.34,14.73,11.86,20.08,26-03-2022,0,0,Control 1,Not Rejected Tyre
4462,0.55,2.17,-3.68,3.05,2.69,0,-1.26,0.07,0.83,35.783,67.318,35.252,67.329,80,0,44.823,0,29.13,29.25,28.02,28.14,186.07,0,0.85409,1.11538,0.659951,0,0,0,0,0,0,0,6.018,59.576,87.499,118.877,8309117211,7.35,-0.06,18.87,17.47,20.06,26-03-2022,0,0,Control 1,Not Rejected Tyre
4463,1.63,2.98,-0.87,1.6,0.32,0,-1.05,-1.08,0.46,31.561,63.036,30.773,63.077,0,0,44.823,0,29.13,29.17,28.14,27.73,184.92,0,0.857753,1.11538,0.663004,0,0,0,0,0,0,0,6.033,65.915,29.658,60.991,8309117203,6.09,-0.28,14.1,18.08,25.04,26-03-2022,0,0,Control 1,Not Rejected Tyre
4464,1.27,1.24,-1.68,3.05,0.62,0,-1.48,0.12,0.1,29.186,60.653,28.39,60.646,0,0,44.763,0,29.24,29.35,28.07,27.68,186.12,0,0.849817,1.11538,0.663004,0,0,0,0,0,0,0,10.231,60.905,29.566,60.887,8309117145,7.997496605,-1.914863586,10.46868013,31.58608102,41.97372794,26-03-2022,0,0,Control 1,Not Rejected Tyre
4465,1.79,1.41,-2.95,1.54,-0.53,0,-0.48,0.51,1.5,82.59,113.954,81.794,113.991,0,0,81.604,0,29.31,29.4,28.19,27.82,186.51,0,0.85348,1.116,0.661783,0,0,0,0,0,0,0,10.29,60.966,29.446,60.764,8309117121,7.9,0.22,4.88,14.16,19.03,26-03-2022,0,0,Control 1,Not Rejected Tyre
4466,1.33,-0.31,-2,0.67,-0.41,0,-1.05,0.13,0.49,28.986,60.747,28.625,60.775,0,0,44.891,0,29.39,29.34,28.02,27.79,186.13,0,0.851038,1.116,0.659951,0,0,0,0,0,0,0,148.208,198.839,29.629,60.901,8309117191,7.34,3.43,13.56,14.97,16.87,26-03-2022,0,0,Control 1,Not Rejected Tyre
4467,0.76,0.15,-2.68,2.52,-0.11,0,-0.16,0.4,0.94,29.299,60.736,28.549,60.736,0,0,31.003,0,29.31,29.5,28.22,27.89,186.4,0,0.856532,1.116,0.661783,0,0,0,0,0,0,0,10.317,61.022,24.379,55.707,8309117113,5.5,2.35,11.68,12.93,19.33,26-03-2022,0,0,Control 1,Not Rejected Tyre
4468,1.54,3.1,-2.28,3.05,-2.26,0,-2.52,-0.76,0.96,183.162,214.934,181.361,227.503,0,0,211.702,0,29.07,29.05,28.16,27.77,185.24,0,0.854701,1.11538,0.661783,0,0,0,0,0,0,0,5.999,59.683,51.753,83.106,8309117209,3.61,1.26,16.87,12.26,28.14,26-03-2022,0,0,Control 1,Not Rejected Tyre
4469,1.71,2.43,-2.89,0.99,0.57,0,-0.47,0.23,0.62,28.281,59.647,27.329,59.636,0,0,402.414,0,29.29,29.29,28.23,27.73,186.23,0,0.854701,1.116,0.664225,0,0,0,0,0,0,0,15.812,66.478,13.874,45.236,8309117222,3.51,0.12,4.13,14.16,14.62,26-03-2022,0,0,Control 1,Not Rejected Tyre
4470,-0.17,3.09,-1.14,1.54,-1.7,0,-0.48,0.01,0.35,29.407,60.786,28.727,60.822,0,0,44.79,0,29.36,29.14,28.17,27.89,186.01,0,0.85348,1.11538,0.663004,0,0,0,0,0,0,0,15.67,66.398,29.496,60.87,8309117199,8.88267231,-0.254404068,13.60399856,20.75495189,34.2960038,26-03-2022,0,0,Control 1,Not Rejected Tyre
4471,0.84,1.81,-1.8,2.67,-0.72,0,-0.05,0.51,-0.02,29.189,60.624,28.438,60.627,0,0,31.102,0,29.14,29.46,28.36,27.85,186.51,0,0.849817,1.11538,0.661783,0,0,0,0,0,0,0,10.261,60.852,37.675,69.058,8309117194,5.523302555,0.175031662,14.61706824,5.663074255,19.89591176,26-03-2022,0,0,Control 1,Not Rejected Tyre
4472,1.07,3.64,-0.81,1.38,-1.67,0,-0.73,-0.7,0.75,29.205,60.635,28.605,60.696,0,0,44.953,0,29.14,29.23,27.83,27.83,185.3,0,0.85348,1.11538,0.664225,0,0,0,0,0,0,0,5.999,59.63,29.616,60.952,8309117215,5.17,1.33,13.78,19.38,32.84,26-03-2022,0,0,Control 1,Not Rejected Tyre
4473,2.11,3.1,-0.95,0.25,-0.04,0,-1,0.29,0.53,29.153,60.714,28.546,60.737,0,0,52.431,0,29.39,29.26,28.16,27.71,186.29,0,0.856532,1.11111,0.662393,0,0,0,0,0,0,0,10.345,60.997,37.386,68.716,8309117190,5.58,0.32,14.9,24.25,36.55,26-03-2022,0,0,Control 1,Not Rejected Tyre
4474,1.88,0.76,-2.29,0.95,-0.12,0,-1.21,0.78,0.44,29.239,60.652,28.467,60.634,0,0,44.644,0,29.31,29.45,28.27,27.73,186.78,0,0.851648,1.11416,0.659951,0,0,0,0,0,0,0,10.239,60.883,29.459,60.808,8309117195,3.86,-0.01,14.43,5.06,18.26,26-03-2022,0,0,Control 1,Not Rejected Tyre
4475,0.17,0.72,-2.19,2.84,-1.4,0,-0.11,0.24,0.54,200.168,231.527,199.293,231.589,0,0,215.796,0,29.4,29.4,28.3,27.75,186.24,0,0.851648,1.11416,0.660562,0,0,0,0,0,0,0,6.703,60.272,29.568,60.854,8309117226,5.89,0.58,25.3,14.88,25.74,26-03-2022,0,0,Control 1,Not Rejected Tyre
4476,0.57,2.26,-0.94,2.38,0.83,0,-0.58,-0.04,-0.18,29.211,60.818,28.609,60.838,0,0,44.822,0,29.34,29.42,28.06,27.66,185.96,0,0.851038,1.11233,0.660562,0,0,0,0,0,0,0,10.278,60.945,27.858,59.146,8309117174,6.36,1.27,26.28,16.92,40.62,26-03-2022,0,0,Control 1,Not Rejected Tyre
4477,1.33,2.07,-1.63,0.65,-1.72,0,-0.74,0.01,0.4,27.426,58.954,28.622,61.107,0,0,44.96,0,29.28,29.27,28.23,27.93,186.01,0,0.854701,1.116,0.659951,0,0,0,0,0,0,0,29.44,80.082,52.557,83.9,8309117152,5.28,1.87,2.18,17.43,19.12,26-03-2022,0,0,Control 1,Not Rejected Tyre
4478,1.29,2.24,-0.82,1,-0.07,0,-0.32,-0.09,0.11,27.505,58.997,26.785,59.026,0,0,44.758,0,29.23,29.35,28.31,27.69,185.91,0,0.855922,1.11538,0.661783,0,0,0,0,0,0,0,10.357,61,8.309,39.645,8309117173,3.72,-1.11,20.52,16.66,31.99,26-03-2022,0,0,Control 1,Not Rejected Tyre
4479,1.62,1.63,-0.8,2.34,-1.08,0,-0.95,-0.04,0.66,28.698,60.625,28.437,60.676,0,0,44.838,0,29.25,29.32,28.15,27.71,185.96,0,0.851648,1.116,0.664225,0,0,0,0,0,0,0,18.162,68.759,29.632,60.988,8309117188,6.24,-1.32,16.9,10.79,22.22,26-03-2022,0,0,Control 1,Not Rejected Tyre
4480,0.01,2.54,-1.7,2.52,-0.22,0,-0.21,-0.53,1.15,29.135,60.567,28.361,60.559,0,0,44.628,0,29.21,29.48,28,27.66,185.47,0,0.849206,1.116,0.660562,0,0,0,0,0,0,0,10.218,60.858,29.616,60.869,8309117107,6.31,3.61,8.78,16.9,14.61,26-03-2022,0,0,Control 1,Not Rejected Tyre
4481,1.39,3.69,-1.45,1.37,-0.93,0,-0.84,-0.48,0.83,109.914,141.306,258.745,290.909,0,0,76.172,0,29.25,29.4,27.99,27.73,185.52,0,0.851648,1.11172,0.662393,0,0,0,0,0,0,0,10.201,60.864,266.326,297.73,8309117164,4.58,-0.59,12.82,10.2,10.92,26-03-2022,0,0,Control 1,Not Rejected Tyre
4482,1.28,1.58,-1.65,2.74,-0.97,0,-0.9,0.07,0.95,29.292,60.783,28.544,60.759,0,0,44.757,0,29.37,29.3,27.98,27.86,186.07,0,0.855922,1.11661,0.662393,0,0,0,0,0,0,0,10.228,60.953,29.565,60.869,8309117104,4.44,-0.5,3.39,18.37,16.15,26-03-2022,0,0,Control 1,Not Rejected Tyre
